,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
5035,15413763,1984,Postgraduate,Divorced,51127.9,0,0,2012-07-30,72,506,35,523,65,203,119,1,6,3,12,5,0,0,0,0,0,0,1
5036,964585,1976,Undergraduate,Single,45185.5,2,0,2012-10-23,44,0,7,0,8,0,0,1,3,0,4,6,0,0,0,0,0,0,0
5037,10058691,1950,Undergraduate,Together,38370.3,1,0,2013-02-09,29,0,3,0,10,0,27,3,1,0,4,6,0,0,0,0,0,0,0
5038,1127598,1963,Graduate,Together,47870.6,0,0,2013-05-01,60,493,13,129,33,0,42,2,5,4,3,7,0,0,0,0,0,0,1
5039,8978096,1965,Graduate,Divorced,27112.0,1,0,2012-08-19,99,0,5,0,8,4,131,4,2,0,2,6,0,0,0,0,0,0,0
5040,13843722,1993,Graduate,Single,95832.8,0,0,2013-04-19,28,744,26,10,148,27,244,1,4,6,7,6,0,1,0,0,0,0,1
5041,16437214,1978,Graduate,Together,32582.7,1,0,2013-04-25,68,0,9,39,20,0,12,1,3,1,9,6,0,0,0,1,0,0,0
5042,14678474,1974,Postgraduate,Divorced,66337.7,0,0,2013-02-18,39,73,125,0,41,2,63,0,4,4,8,6,0,0,0,0,0,0,0
5043,12403470,1964,Undergraduate,Single,34711.2,0,0,2013-12-02,11,0,29,0,259,0,16,4,3,2,13,6,1,0,0,0,0,0,0
5044,9952446,1994,Postgraduate,Divorced,96885.6,0,0,2013-10-29,9,0,141,283,103,36,55,1,5,4,7,6,0,0,0,1,0,0,0
5045,5132478,1965,Postgraduate,Married,80393.0,0,1,2012-07-30,86,0,38,0,21,10,19,3,0,2,2,7,0,0,0,0,0,0,0
5046,11953063,1978,Graduate,Together,82632.2,1,2,2013-02-05,99,1304,37,0,110,46,226,1,4,3,5,5,0,0,0,0,0,0,0
5047,4410374,1961,Graduate,Single,91539.6,1,0,2012-10-16,85,0,0,0,7,0,149,1,3,1,2,6,0,0,0,0,0,0,0
5048,9395515,1972,Postgraduate,Married,81664.6,0,0,2014-05-31,51,0,33,75,22,44,305,3,7,3,3,8,0,0,0,0,0,0,0
5049,10715659,1977,Postgraduate,Together,23208.1,1,0,2013-01-06,76,0,0,0,15,0,12,3,3,1,3,7,0,0,0,0,0,0,0
5050,13598586,1976,Graduate,Divorced,47858.6,0,0,2012-08-11,94,252,73,74,58,41,128,3,4,1,8,7,0,0,0,0,0,1,0
5051,4724946,1950,Undergraduate,Married,14288.1,1,0,2013-02-02,53,25,0,10,41,1,6,2,2,1,4,6,0,0,0,0,0,0,0
5052,16364151,1986,Undergraduate,Together,66001.5,0,0,2014-04-15,84,0,5,2,2,0,63,1,9,1,3,7,0,1,0,0,1,0,0
5053,1825338,1967,Graduate,Together,14277.2,1,0,2013-09-25,58,0,0,0,11,0,4,2,2,0,2,7,0,0,0,0,0,0,0
5054,1364125,1996,Undergraduate,Married,83612.1,1,0,2013-11-25,99,93,72,557,52,186,135,1,3,3,7,6,0,0,0,0,0,0,0
5055,11068458,1990,Postgraduate,Married,81916.4,1,0,2014-06-29,96,0,6,0,14,0,4,2,2,1,3,5,0,0,0,0,0,0,0
5056,11168962,1976,Postgraduate,Together,79411.0,1,1,2012-08-16,81,60,1,0,11,0,59,4,2,1,4,11,0,0,0,0,0,0,0
5057,8736320,1950,Graduate,Single,101873.3,0,0,2012-07-30,12,554,138,824,227,56,141,1,11,4,7,5,0,1,1,1,0,0,0
5058,3246357,1996,Graduate,Single,101872.2,0,0,2012-07-30,39,537,139,66,153,78,308,1,6,6,8,3,0,0,1,1,0,0,0
5059,8145994,1966,Graduate,Divorced,96643.1,0,0,2013-05-06,50,65,139,0,39,0,49,1,6,3,8,7,0,0,0,1,0,0,0
5060,8997800,1988,Graduate,Single,57998.3,0,0,2013-07-16,99,339,100,0,31,0,132,1,12,1,3,4,1,0,0,0,0,0,0
5061,8703617,1977,Postgraduate,Married,70960.7,0,1,2013-04-21,2,804,24,56,85,3,6,1,5,6,5,5,0,0,0,0,0,0,1
5062,13674838,1957,Undergraduate,Together,63687.9,2,0,2014-06-29,35,789,13,69,107,0,37,1,3,1,5,6,0,0,0,0,0,0,0
5063,15646638,1962,Postgraduate,Together,23390.6,1,1,2012-07-30,99,0,0,3,0,0,22,1,1,6,3,7,0,0,0,0,0,0,0
5064,1185792,1978,Graduate,Married,39909.4,1,0,2014-02-25,80,0,8,0,2,0,18,3,1,0,4,9,0,0,0,0,0,0,0
5065,11232233,1978,Graduate,Together,62265.4,0,1,2013-10-31,99,0,133,22,79,8,67,1,2,6,5,6,0,0,0,0,0,0,0
5066,16228571,1979,Postgraduate,Married,61145.8,0,1,2012-08-08,50,0,1,0,12,0,21,3,1,1,3,7,0,0,0,0,0,0,0
5067,6897610,1956,Postgraduate,Single,111717.3,0,0,2013-06-12,97,123,50,287,259,28,36,1,5,8,11,3,0,1,1,0,0,0,1
5068,10549710,1956,Undergraduate,Together,15926.5,1,0,2013-06-04,88,0,8,0,0,0,1,3,2,0,3,8,0,0,0,0,0,0,0
5069,1953119,1970,Postgraduate,Divorced,34041.8,1,1,2012-10-12,33,404,13,28,207,17,5,3,1,7,4,6,0,0,0,0,0,0,0
5070,5321129,1982,Postgraduate,Divorced,109026.6,0,1,2014-03-21,25,1361,54,212,131,5,11,1,5,5,10,3,0,0,0,0,0,0,1
5071,938321,1967,Graduate,Single,78926.3,0,0,2013-12-08,49,338,85,229,168,64,56,1,5,4,10,3,0,0,1,1,0,0,1
5072,13336623,1983,Postgraduate,Together,31573.6,1,0,2013-11-30,98,0,0,40,6,4,27,1,2,1,3,7,0,0,0,0,0,0,0
5073,12071810,1953,Undergraduate,Single,84937.1,0,0,2012-08-02,19,136,147,1,130,10,49,2,3,1,3,5,1,0,0,0,0,0,0
5074,8303172,1985,Graduate,Together,68672.1,0,0,2013-04-23,99,1492,0,127,259,3,96,1,4,1,9,5,0,0,0,0,0,0,0
5075,15815692,1953,Graduate,Married,74013.3,0,1,2013-01-11,63,84,97,140,31,105,214,1,5,3,11,6,0,0,0,1,0,0,1
5076,1057267,1953,Graduate,Divorced,69528.6,1,0,2012-07-30,23,0,25,162,18,3,10,1,5,5,2,6,0,0,0,0,0,0,0
5077,973566,1966,Graduate,Together,97625.7,0,0,2013-02-09,41,642,21,46,94,32,170,1,4,9,9,5,0,1,1,1,0,0,1
5078,2399491,1990,Undergraduate,Single,49608.8,1,1,2014-02-01,91,0,3,0,0,0,29,3,2,0,3,8,0,0,0,0,0,0,0
5079,7014171,1968,Undergraduate,Single,53564.6,1,1,2014-04-01,3,0,2,0,0,0,24,1,1,1,3,8,0,0,0,0,0,0,0
5080,9021505,1982,Graduate,Single,76385.4,0,1,2012-10-12,47,0,4,15,5,7,86,2,8,2,13,6,0,0,0,0,0,1,0
5081,8801391,1983,Undergraduate,Married,46747.5,1,0,2013-05-18,36,0,4,15,13,0,117,3,7,1,4,5,0,0,0,0,0,0,0
5082,9336482,1982,Postgraduate,Married,35112.4,1,1,2014-01-12,98,17,4,0,13,0,10,2,3,2,5,6,0,0,0,0,0,0,0
5083,8001913,1969,Undergraduate,Married,76128.6,0,0,2014-04-15,25,550,10,0,165,24,56,1,5,2,6,4,0,1,0,0,0,0,0
5084,8868703,1960,Postgraduate,Married,35401.8,1,0,2014-01-22,38,0,0,0,11,0,0,2,2,1,3,10,0,0,0,0,0,0,0
5085,425487,1974,Postgraduate,Single,95776.1,0,0,2012-07-30,99,786,3,92,151,29,28,9,7,0,3,4,0,0,0,1,0,0,0
5086,16651973,1996,Postgraduate,Together,79046.7,0,0,2012-09-15,63,706,25,0,29,17,86,4,8,1,12,6,0,0,0,0,0,0,0
5087,627641,1979,Postgraduate,Together,85902.9,2,0,2012-08-10,59,272,31,0,11,48,3,6,8,3,6,6,0,0,0,0,0,0,0
5088,8587641,1978,Graduate,Married,56092.8,2,1,2013-04-03,39,667,7,0,7,0,10,2,1,1,6,6,0,0,0,0,0,0,0
5089,13610833,1971,Undergraduate,Single,56620.9,2,0,2014-06-25,40,0,12,0,9,0,16,2,2,1,3,7,0,0,0,0,0,0,0
5090,8566329,1980,Postgraduate,Together,72543.9,0,2,2013-05-05,89,0,4,99,10,0,7,2,3,0,4,7,0,0,0,0,0,0,0
5091,3708450,1965,Graduate,Divorced,107704.1,0,0,2012-07-30,50,218,64,26,104,24,105,1,4,2,9,6,0,0,1,0,0,0,0
5092,801641,1962,Graduate,Married,91740.4,0,0,2013-01-11,42,1241,90,645,48,0,79,1,5,2,5,2,0,1,0,0,0,0,0
5093,2817078,1980,Postgraduate,Together,42792.0,0,1,2012-09-19,99,74,15,380,119,74,25,1,4,3,10,5,0,0,0,0,0,0,0
5094,9191932,1982,Postgraduate,Single,20269.1,1,0,2012-07-30,80,0,6,6,18,0,24,4,3,1,2,6,0,0,0,0,0,0,1
5095,3923153,1979,Graduate,Together,109524.5,0,0,2012-11-03,55,414,1,8,10,0,68,2,3,12,5,6,0,1,0,0,1,0,0
5096,7215350,1961,Graduate,Married,91177.1,0,0,2013-06-26,79,1015,42,316,63,187,303,1,8,7,2,3,0,0,0,1,0,0,0
5097,6536627,1985,Graduate,Married,47497.8,0,0,2013-11-10,0,151,143,0,177,54,132,1,5,3,11,5,0,0,0,0,0,0,0
5098,6616004,1975,Graduate,Together,49380.3,0,1,2014-03-08,99,0,57,0,6,0,13,1,9,1,3,5,0,0,0,0,0,0,0
5099,1915670,1953,Graduate,Single,94137.3,0,0,2012-10-04,88,828,193,0,103,6,324,1,6,5,6,2,0,0,0,1,0,0,0
5100,2813625,1963,Undergraduate,Together,40231.8,1,0,2014-03-30,0,0,0,0,17,0,0,2,2,1,4,5,0,0,0,0,0,0,0
5101,4144501,1992,Postgraduate,Together,69451.1,0,0,2014-01-22,89,0,7,206,12,2,24,3,1,1,2,7,0,0,0,0,0,1,0
5102,15458163,1991,Postgraduate,Married,6013.7,1,0,2012-08-31,98,0,2,0,0,0,5,3,2,0,4,5,0,0,0,0,0,0,0
5103,9234266,1993,Postgraduate,Together,45765.2,1,1,2013-04-08,79,0,0,0,6,0,18,1,3,0,3,7,0,0,0,0,0,0,0
5104,10663427,1980,Graduate,Single,65912.1,0,0,2013-04-07,82,436,13,11,57,2,105,3,10,4,12,6,0,0,0,0,0,0,1
5105,5029188,1953,Graduate,Single,100205.2,1,0,2013-12-24,55,840,123,0,16,36,15,4,3,3,6,6,1,0,0,0,0,0,0
5106,2274075,1953,Undergraduate,Single,110713.7,0,0,2013-06-15,84,131,126,298,0,0,68,1,3,6,11,6,0,0,0,0,0,0,0
5107,10228378,1979,Graduate,Single,89214.0,0,0,2014-01-20,48,1171,33,0,48,56,123,1,5,3,8,4,0,0,1,1,0,0,1
5108,12473181,1977,Postgraduate,Married,101581.1,2,0,2014-05-20,68,563,10,245,256,0,14,3,5,1,6,11,0,0,0,0,0,0,0
5109,14942484,1960,Graduate,Together,110423.0,0,1,2013-10-05,49,414,110,0,165,0,262,1,4,5,3,3,0,1,1,1,0,0,0
5110,2453288,1986,Graduate,Together,109725.2,0,0,2014-04-28,72,52,125,207,33,4,141,1,3,2,5,6,0,0,0,0,0,0,0
5111,15396273,1985,Graduate,Married,64699.6,1,1,2014-03-27,49,0,9,0,7,0,22,2,3,0,3,6,0,0,0,0,0,0,0
5112,2775940,1988,Graduate,Married,104534.2,0,0,2012-10-09,99,890,21,216,37,21,31,0,4,10,11,3,0,0,1,1,0,0,0
5113,2418129,1966,Graduate,Together,100717.2,0,1,2012-09-18,89,29,23,67,8,84,33,1,4,13,4,2,0,0,1,0,1,0,1
5114,15673855,1986,Postgraduate,Single,112387.1,0,0,2013-11-20,66,801,59,491,259,12,39,1,5,3,9,4,0,0,1,0,0,0,0
5115,3822865,1982,Graduate,Together,52271.5,1,1,2013-03-15,69,4,0,0,8,0,8,2,4,1,5,9,0,0,0,0,0,0,0
5116,10760550,1950,Graduate,Together,96597.8,0,2,2012-10-07,40,1492,26,95,6,6,32,1,4,3,8,6,0,0,0,0,0,0,0
5117,5184558,1973,Postgraduate,Married,90479.8,0,1,2013-12-14,45,0,2,0,0,0,51,1,2,1,3,6,0,0,0,0,0,0,0
5118,10757690,1975,Postgraduate,Married,55289.9,1,0,2013-04-01,81,0,5,0,0,0,20,4,1,0,3,5,0,0,0,0,0,0,0
5119,11241144,1976,Undergraduate,Together,91969.7,0,0,2012-12-22,7,77,140,18,66,0,183,9,3,12,6,7,0,0,0,0,1,0,0
5120,13345702,1984,Undergraduate,Single,46939.0,1,0,2013-01-01,67,0,5,99,0,0,26,3,1,1,2,5,0,0,0,0,0,0,1
5121,3856538,1968,Graduate,Divorced,34724.0,0,0,2013-10-20,99,11,72,0,32,0,24,1,2,3,4,5,0,0,0,0,0,0,0
5122,10151233,1962,Graduate,Together,57664.4,0,0,2013-09-05,35,118,9,227,29,0,136,1,3,9,12,9,0,0,0,0,0,0,0
5123,6505918,1950,Graduate,Together,77443.3,0,1,2012-12-11,56,0,7,42,9,0,81,1,3,1,6,5,0,0,0,0,0,0,0
5124,14521386,1959,Postgraduate,Married,49060.6,1,0,2013-01-16,70,466,79,131,6,117,85,4,6,0,4,6,0,0,0,0,0,0,1
5125,1022157,1979,Undergraduate,Together,26861.6,1,0,2013-02-28,29,0,0,0,0,0,0,2,2,1,2,5,0,0,0,0,0,0,0
5126,14911863,1950,Postgraduate,Together,107025.6,0,0,2014-05-16,37,369,4,0,17,0,13,3,4,3,3,8,0,0,1,0,1,0,0
5127,16510508,1974,Postgraduate,Divorced,100655.3,0,2,2013-10-21,86,366,78,253,47,4,67,1,5,13,12,6,0,0,1,1,0,0,0
5128,7363682,1961,Graduate,Single,107264.8,0,0,2013-07-11,59,739,0,204,83,10,194,1,7,8,6,6,0,0,0,0,0,0,0
5129,16620913,1978,Graduate,Together,33472.2,1,1,2013-03-28,90,0,0,23,16,0,14,3,3,1,3,7,0,0,0,0,0,0,0
5130,10900092,1978,Postgraduate,Together,27258.8,1,1,2014-01-18,99,0,1,58,6,4,0,1,3,1,3,5,0,0,0,0,0,0,0
5131,8216449,1982,Graduate,Together,1730.0,1,1,2013-05-24,43,0,0,0,0,0,0,2,2,0,3,6,0,0,0,0,0,0,0
5132,8280626,1984,Postgraduate,Single,50258.3,1,0,2014-02-12,46,54,0,0,1,0,0,3,2,1,2,7,1,0,0,0,0,0,0
5133,13090008,1956,Postgraduate,Together,96126.3,1,1,2014-01-20,74,1492,12,225,19,10,23,0,9,6,6,7,0,0,0,0,0,0,0
5134,13870277,1963,Postgraduate,Single,83611.3,0,1,2012-12-04,71,14,66,84,30,32,243,1,9,4,8,6,0,1,0,0,0,0,0
5135,4283203,1970,Graduate,Divorced,107453.8,0,0,2014-03-04,93,139,69,39,182,12,131,3,5,2,5,7,0,0,0,0,0,0,0
5136,5331023,1961,Postgraduate,Divorced,37546.5,1,1,2013-08-29,59,0,0,0,5,0,28,4,1,1,3,7,0,0,0,0,0,0,0
5137,4005579,1969,Graduate,Together,1730.0,1,0,2013-03-03,99,0,0,0,0,0,26,3,2,0,3,7,0,0,0,0,0,0,0
5138,13126553,1990,Graduate,Married,89142.7,0,1,2013-02-25,76,256,138,0,21,7,203,1,1,4,3,4,0,0,0,0,0,0,0
5139,9509587,1994,Graduate,Single,102869.3,0,0,2013-03-04,67,875,199,495,18,73,38,3,3,4,5,5,0,0,0,1,0,0,0
5140,16572411,1973,Graduate,Divorced,15310.5,1,0,2014-03-23,69,0,9,0,4,0,1,3,2,1,3,8,0,0,0,0,0,0,0
5141,2197891,1975,Graduate,Single,84156.6,1,0,2012-09-22,25,0,13,5,4,7,46,4,1,1,3,6,0,0,0,0,1,0,0
5142,2676420,1961,Graduate,Married,38637.4,1,1,2012-07-30,99,18,9,4,6,0,53,4,3,0,3,7,0,0,0,0,0,0,0
5143,13401351,1988,Graduate,Divorced,102631.1,0,0,2013-01-26,47,800,199,324,259,21,111,1,7,7,10,3,0,0,1,0,0,0,1
5144,373690,1976,Undergraduate,Together,111143.3,0,1,2013-04-14,97,233,100,45,145,23,170,1,5,3,9,5,0,0,0,0,0,0,1
5145,14865345,1959,Postgraduate,Single,26710.8,1,0,2012-10-24,77,22,1,0,4,0,1,3,2,1,2,9,0,0,0,0,0,0,0
5146,5126241,1974,Postgraduate,Widow,91088.8,0,0,2014-04-25,67,558,198,60,0,10,95,1,6,6,7,6,0,0,0,0,0,0,0
5147,5866810,1950,Graduate,Together,41152.3,1,0,2013-10-27,68,43,0,4,2,0,0,3,3,1,3,8,0,0,0,0,0,0,0
5148,3017393,1985,Postgraduate,Together,30236.5,1,0,2013-03-10,7,0,0,0,10,0,0,2,1,1,4,7,0,0,0,0,0,0,0
5149,9151043,1976,Graduate,Married,94046.8,0,0,2013-05-16,99,529,123,30,18,28,46,1,3,5,13,5,0,0,1,1,0,0,0
5150,11561378,1955,Postgraduate,Single,99107.9,0,1,2013-08-01,96,0,28,0,28,0,17,1,3,0,7,5,0,0,0,0,0,0,0
5151,11789837,1983,Graduate,Divorced,106894.7,0,0,2012-09-05,87,1124,199,117,160,11,285,1,6,5,8,3,0,1,1,1,0,0,1
5152,6286923,1962,Graduate,Together,73477.4,1,0,2013-03-02,28,51,10,0,7,0,17,1,1,0,4,7,0,0,0,0,0,0,0
5153,14770310,1956,Graduate,Together,82195.5,0,0,2012-07-30,22,412,177,660,23,48,324,1,5,8,9,6,0,1,1,0,0,0,0
5154,6984531,1970,Graduate,Married,68785.0,0,0,2013-09-07,70,340,199,104,46,0,87,2,4,0,9,5,0,0,0,0,0,0,0
5155,11430365,1983,Graduate,Single,97185.1,0,0,2014-05-12,23,317,0,146,145,8,29,3,6,2,4,4,0,0,0,0,0,0,0
5156,14104514,1977,Graduate,Divorced,14737.3,1,0,2012-07-30,56,209,10,3,32,16,202,1,8,0,0,5,0,0,0,0,0,0,0
5157,994310,1983,Graduate,Single,100951.6,0,0,2014-06-29,32,1087,146,1,208,64,31,1,6,5,13,5,0,0,0,1,0,0,1
5158,2376770,1982,Postgraduate,Married,95990.6,0,0,2014-06-07,0,828,28,307,259,0,36,3,4,6,13,3,0,0,1,0,0,0,1
5159,9009673,1976,Undergraduate,Married,65455.9,2,0,2012-11-04,88,0,26,0,5,0,231,1,5,7,3,6,0,0,0,0,0,0,0
5160,961090,1983,Graduate,Together,97129.5,0,0,2012-10-08,17,1492,112,71,119,60,10,1,3,9,8,2,0,0,0,1,0,0,0
5161,10810614,1957,Undergraduate,Widow,53094.3,1,0,2013-01-09,61,0,0,0,10,0,15,2,6,0,4,9,0,0,0,0,0,0,0
5162,9200639,1995,Graduate,Together,46333.5,1,0,2013-02-12,54,27,0,0,8,0,50,1,5,1,1,5,0,0,0,0,0,0,0
5163,11144266,1994,Postgraduate,Single,73581.3,0,0,2013-08-04,62,1309,28,476,32,0,95,1,5,1,6,5,0,0,0,0,0,0,0
5164,3039126,1979,Postgraduate,Single,26137.0,1,1,2014-01-15,25,0,0,0,4,0,0,3,3,1,1,6,0,0,0,0,0,0,0
5165,5245930,1966,Postgraduate,Widow,67493.7,1,1,2013-02-24,87,0,6,0,5,0,19,3,1,0,3,8,0,0,0,0,0,0,0
5166,11640992,1966,Postgraduate,Divorced,1730.0,1,0,2012-07-30,91,31,6,0,5,0,11,3,3,1,3,5,1,0,0,0,0,0,0
5167,7665539,1954,Graduate,Single,67695.0,1,1,2013-09-01,99,5,57,104,14,17,29,1,5,2,2,6,0,0,0,0,0,0,0
5168,6107637,1973,Postgraduate,Single,90209.9,0,0,2013-02-26,56,487,199,290,23,172,141,1,6,8,9,3,0,0,0,0,0,0,0
5169,6863972,1960,Postgraduate,Married,21682.2,1,0,2012-11-04,0,0,7,0,6,1,0,3,3,0,3,7,0,0,0,0,0,0,0
5170,16247401,1984,Graduate,Single,38316.2,1,1,2012-12-10,99,0,0,0,11,0,28,2,3,1,3,4,1,0,0,0,0,0,0
5171,13210927,1963,Graduate,Married,107705.5,0,0,2012-07-30,78,1145,58,282,34,2,118,1,6,6,7,3,0,1,1,1,0,0,1
5172,11979736,1992,Postgraduate,Single,97197.3,0,0,2012-09-11,93,946,30,538,259,30,73,1,6,6,5,6,0,0,0,0,0,0,0
5173,5936042,1953,Graduate,Married,100541.0,0,2,2012-08-20,99,1422,0,16,13,0,157,7,7,11,11,7,0,0,0,0,0,0,0
5174,12317059,1976,Graduate,Married,57057.7,0,0,2013-04-09,80,355,199,397,1,0,58,3,12,8,8,5,0,1,0,0,0,0,0
5175,5082152,1955,Postgraduate,Married,19060.3,1,1,2013-11-22,60,0,3,0,8,1,14,2,2,1,3,7,0,0,0,0,0,0,0
5176,9548769,1960,Postgraduate,Together,41216.7,1,0,2012-10-14,23,0,0,0,0,0,0,3,2,1,3,6,0,0,0,0,0,0,0
5177,5444443,1965,Undergraduate,Together,83152.3,0,1,2012-09-01,89,289,69,383,57,0,115,4,4,1,9,7,0,0,0,0,0,0,0
5178,451574,1951,Undergraduate,Together,57842.3,0,1,2012-12-21,5,493,34,0,36,0,33,1,5,2,6,10,0,0,0,0,0,0,0
5179,9631611,1973,Postgraduate,Married,46653.0,0,0,2012-07-30,26,1450,44,48,118,32,163,1,11,7,8,6,0,0,0,0,0,0,0
5180,8656005,1979,Undergraduate,Married,57964.8,1,0,2013-09-26,63,0,1,0,11,0,2,3,2,1,8,7,0,0,0,0,0,0,0
5181,808942,1956,Graduate,Single,111769.6,0,0,2012-08-09,94,92,49,213,28,0,41,1,5,4,7,3,0,0,0,0,0,0,0
5182,6203026,1964,Postgraduate,Together,42017.6,1,1,2013-03-30,0,0,0,14,94,0,24,4,7,1,3,8,0,0,0,0,0,0,0
5183,1227869,1957,Graduate,Together,101975.7,0,0,2014-06-29,77,429,194,384,29,0,196,4,6,4,8,3,0,0,0,0,0,0,1
5184,2630354,1980,Postgraduate,Married,45141.0,1,1,2012-10-20,74,0,4,0,16,0,22,4,2,1,3,7,0,0,0,0,0,0,0
5185,15675913,1960,Postgraduate,Married,97384.6,0,0,2012-07-30,87,390,137,161,109,1,38,1,6,5,12,4,0,0,1,0,0,0,1
5186,7780623,1986,Graduate,Divorced,85007.2,0,0,2013-05-23,91,456,28,68,23,44,24,1,5,7,6,6,0,0,0,1,0,0,0
5187,9939275,1961,Postgraduate,Together,67768.5,1,0,2013-02-01,20,903,26,114,17,0,55,1,14,13,6,1,0,0,0,0,0,0,0
5188,16172728,1957,Postgraduate,Together,91989.5,0,0,2014-05-22,97,761,0,366,156,26,56,3,2,5,6,4,0,0,0,0,0,0,1
5189,15844887,1981,Postgraduate,Married,92801.1,0,0,2014-04-12,65,342,3,191,16,4,39,1,7,6,4,3,0,0,0,0,0,0,0
5190,15251530,1975,Undergraduate,Divorced,53318.1,1,0,2013-08-17,50,0,7,0,10,0,18,2,1,0,5,7,0,0,0,0,0,0,0
5191,4989911,1983,Graduate,Together,78068.9,0,1,2013-04-20,0,1303,33,264,105,50,202,0,4,7,7,4,0,1,0,0,1,1,0
5192,8237541,1967,Graduate,Single,92031.8,0,0,2012-07-30,90,704,31,40,0,35,45,1,7,3,7,7,0,0,0,1,0,0,0
5193,10593944,1982,Graduate,Together,33418.1,0,0,2012-07-30,99,0,0,0,14,8,19,4,1,0,1,8,0,0,0,0,0,0,0
5194,5377116,1981,Graduate,Divorced,59245.3,0,0,2012-07-30,92,1022,112,45,50,34,164,1,6,10,9,4,0,0,1,1,0,0,1
5195,7180305,1960,Postgraduate,Married,10516.4,1,0,2012-12-18,35,0,4,0,2,5,12,3,2,1,3,6,0,0,0,0,0,0,0
5196,9757151,1959,Postgraduate,Widow,112244.7,0,0,2014-04-03,57,1492,38,636,156,12,74,1,5,6,6,3,0,1,1,1,0,0,0
5197,4002696,1966,Graduate,Married,112368.8,0,0,2014-06-29,52,937,159,154,259,14,61,1,6,6,9,6,0,1,0,0,0,0,0
5198,12474889,1974,Undergraduate,Divorced,37409.6,1,0,2013-10-31,99,0,0,7,18,0,21,2,2,0,3,8,0,0,0,0,0,0,0
5199,5917036,1958,Postgraduate,Together,34583.0,1,1,2012-08-11,27,1152,0,0,26,0,9,1,2,2,3,4,1,0,0,0,0,0,0
5200,11054925,1994,Postgraduate,Single,96402.3,0,0,2013-02-23,31,0,7,10,159,2,13,1,3,4,0,6,0,0,0,0,0,0,0
5201,555484,1957,Undergraduate,Married,59741.0,1,0,2013-09-17,64,0,0,10,18,0,23,4,5,1,4,10,0,0,0,0,0,0,1
5202,9860111,1966,Undergraduate,Together,82109.0,1,0,2012-07-30,28,734,85,199,11,101,85,3,8,3,12,6,0,0,0,0,0,0,0
5203,8456370,1956,Graduate,Married,98508.2,0,0,2012-07-30,58,1423,199,52,85,33,64,1,11,4,9,5,0,0,0,0,0,0,0
5204,7075790,1962,Postgraduate,Together,38655.6,0,0,2013-02-15,66,696,16,0,208,0,85,3,3,4,3,6,0,0,0,0,1,0,0
5205,1198150,1996,Graduate,Married,65068.5,1,0,2013-05-06,31,0,0,77,18,0,9,3,3,1,8,5,0,0,0,0,0,0,0
5206,7186620,1955,Postgraduate,Together,39804.6,1,1,2014-04-07,49,0,6,0,0,0,0,2,2,1,1,4,0,0,0,0,0,0,0
5207,11670649,1951,Graduate,Married,91016.1,1,0,2013-01-17,90,218,3,145,5,24,24,1,3,7,6,8,0,0,0,0,0,0,0
5208,15767087,1982,Graduate,Together,91588.5,0,0,2013-08-18,34,734,10,27,23,0,17,1,2,3,13,1,0,0,0,0,1,0,1
5209,15374893,1981,Postgraduate,Widow,76089.9,1,0,2013-07-09,80,423,74,2,12,17,4,0,3,2,4,6,0,0,0,0,0,0,0
5210,14048231,1987,Postgraduate,Single,59892.7,1,1,2013-01-26,21,45,14,18,12,2,0,1,3,1,6,7,0,0,0,0,0,0,0
5211,10539318,1952,Postgraduate,Single,91065.2,0,0,2012-07-30,36,0,93,13,209,0,105,3,5,6,9,5,0,0,1,0,0,0,0
5212,5352170,1974,Postgraduate,Single,56031.5,1,1,2012-07-30,31,167,6,14,9,0,10,3,1,1,3,6,0,0,0,0,0,1,0
5213,3562548,1964,Graduate,Single,93802.1,0,0,2014-04-21,0,1028,79,307,259,42,42,0,4,5,5,4,0,0,0,0,0,0,1
5214,11750185,1950,Postgraduate,Together,25591.9,1,1,2012-07-30,72,12,0,0,2,0,0,3,1,1,3,6,0,0,0,0,0,0,0
5215,13558964,1958,Graduate,Married,46756.0,0,1,2014-03-13,0,368,20,69,0,13,23,3,2,1,8,5,0,0,0,0,0,0,0
5216,5681686,1962,Graduate,Single,39794.2,1,1,2014-01-22,0,91,0,0,31,0,24,6,2,2,3,5,0,1,0,0,0,0,0
5217,8459338,1972,Postgraduate,Divorced,105121.5,0,0,2013-07-17,58,950,199,61,76,28,69,1,6,7,8,3,0,0,1,0,0,0,0
5218,10400631,1967,Postgraduate,Together,72001.3,2,0,2013-08-21,55,537,3,0,15,2,1,3,3,1,3,5,0,0,0,0,0,0,0
5219,16531328,1954,Graduate,Together,82029.1,1,1,2014-03-27,22,48,12,0,10,0,14,1,2,0,3,8,0,0,0,0,0,0,0
5220,7124016,1986,Postgraduate,Together,74053.1,0,0,2012-10-10,58,333,5,0,90,7,211,1,13,2,1,3,0,0,0,0,0,0,0
5221,15536888,1984,Postgraduate,Together,53250.7,0,0,2012-11-10,1,373,0,71,145,39,0,1,4,7,9,5,0,0,0,0,0,0,1
